@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute iposx numeric
@attribute iposy numeric
@attribute ivel numeric
@attribute iaccel numeric
@attribute itime numeric
@attribute isignal numeric
@attribute icorners numeric
@attribute icornersx numeric
@attribute icornersy numeric
@attribute iaccel_Max10 numeric
@attribute iaccel_stddev numeric
@attribute iposx_stddev numeric
@attribute iposy_stddev numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal {0,1,2}
@attribute accelMax numeric
@attribute accel_stddev numeric
@attribute posx-stddev numeric
@attribute posy-stddev numeric
@attribute conductor_events {0,1,2,3,4,5,6,7,8,9,10}
@attribute conductor_time numeric
@attribute graphics_trigger numeric
@attribute color_trigger numeric
@attribute particle_maxspeed numeric
@attribute particle_maxforce numeric
@attribute mixgraphics {0,1,2,3,4,5}
@attribute corners {0,1,2,3,4,5}
@attribute cornersx numeric
@attribute cornersy numeric

@data
1982,'2018/04/11 15:51:11:378',31,273.73822,299.801849,0,1,0,1,0,273.73822,299.801849,1.414214,0.337233,0.091696,0.126695,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1983,'2018/04/11 15:51:11:462',31,273.560791,299.804443,1,1,0,1,0,273.560791,299.804443,1,0.458258,0.119544,0.111347,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1984,'2018/04/11 15:51:11:544',31,273.709412,299.823364,0,0,0,1,0,273.709412,299.823364,1,0.489898,0.181409,0.113068,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1985,'2018/04/11 15:51:11:629',31,273.780365,299.40567,0,0,0,1,0,273.780365,299.40567,1,0.3,0.116393,0.154725,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1986,'2018/04/11 15:51:11:712',31,273.538635,299.689178,0,0,0,1,0,273.538635,299.689178,0,0,0.080884,0.152127,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1987,'2018/04/11 15:51:11:794',31,273.879883,299.680084,0,0,0,1,0,273.879883,299.680084,0,0,0.108564,0.148391,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1988,'2018/04/11 15:51:11:879',31,273.837494,299.727081,0,0,0,1,0,273.837494,299.727081,0,0,0.108013,0.091239,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1989,'2018/04/11 15:51:11:963',31,273.604309,299.248474,0,0,0,1,0,273.604309,299.248474,0,0,0.11991,0.197673,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1990,'2018/04/11 15:51:12:046',31,273.651428,299.536774,0,0,0,1,0,273.651428,299.536774,0,0,0.053923,0.13109,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1991,'2018/04/11 15:51:12:129',31,273.858978,299.546875,0,0,0,1,0,273.858978,299.546875,0,0,0.097794,0.063733,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1992,'2018/04/11 15:51:12:212',31,273.71524,299.299988,0,0,0,1,0,273.71524,299.299988,0,0,0.06335,0.088788,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1993,'2018/04/11 15:51:12:295',31,273.652679,299.181641,0,0,0,1,0,273.652679,299.181641,0,0,0.068713,0.160904,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1994,'2018/04/11 15:51:12:379',31,273.846527,299.429474,0,0,0,1,0,273.846527,299.429474,0,0,0.05629,0.166257,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1995,'2018/04/11 15:51:12:461',31,273.90741,299.198669,0,0,0,1,0,273.90741,299.198669,0,0,0.113568,0.11108,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1996,'2018/04/11 15:51:12:544',31,273.69339,299.309845,0,0,0,1,0,273.69339,299.309845,1,0.489898,0.128877,0.111266,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1997,'2018/04/11 15:51:12:629',31,273.948029,299.193756,0,0,0,1,0,273.948029,299.193756,1,0.489898,0.138349,0.096869,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1998,'2018/04/11 15:51:12:710',31,274.079773,299.545044,0,1,0,1,0,274.079773,299.545044,1,0.4,0.112769,0.121008,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999,'2018/04/11 15:51:12:795',31,273.789215,299.164246,0,0,0,1,0,273.789215,299.164246,1,0.489898,0.129159,0.147015,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2000,'2018/04/11 15:51:12:878',31,273.860077,299.523651,0,0,0,1,0,273.860077,299.523651,1,0.4,0.083603,0.138725,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2001,'2018/04/11 15:51:12:962',31,273.639465,299.615509,0,0,0,1,0,273.639465,299.615509,0,0,0.086403,0.165883,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2002,'2018/04/11 15:51:13:044',31,273.701904,299.540833,0,0,0,1,0,273.701904,299.540833,0,0,0.072898,0.163119,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2003,'2018/04/11 15:51:13:129',31,273.697784,299.671936,0,0,0,1,0,273.697784,299.671936,0,0,0.134914,0.062926,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2004,'2018/04/11 15:51:13:211',31,273.621948,299.532654,0,0,0,1,0,273.621948,299.532654,0,0,0.10597,0.104982,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2005,'2018/04/11 15:51:13:295',31,273.737366,299.731354,0,0,0,1,0,273.737366,299.731354,0,0,0.076299,0.0934,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2006,'2018/04/11 15:51:13:378',31,273.576416,299.507019,0,0,0,1,0,273.576416,299.507019,0,0,0.074119,0.08485,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2007,'2018/04/11 15:51:13:464',31,273.490295,299.521179,0,0,0,1,0,273.490295,299.521179,0,0,0.078233,0.100782,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2008,'2018/04/11 15:51:13:547',31,273.588257,299.76062,0,0,0,1,0,273.588257,299.76062,0,0,0.069364,0.110217,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2009,'2018/04/11 15:51:13:631',31,273.807129,299.812714,0,0,0,1,0,273.807129,299.812714,0,0,0.110232,0.080756,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2010,'2018/04/11 15:51:13:712',31,273.489105,299.614655,0,0,0,1,0,273.489105,299.614655,0,0,0.12741,0.076254,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2011,'2018/04/11 15:51:13:795',31,273.723633,300.336945,0,0,0,1,0,273.723633,300.336945,1,0.4,0.101493,0.251928,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2012,'2018/04/11 15:51:13:879',31,273.442688,300.241638,0,0,0,1,0,273.442688,300.241638,1,0.4,0.158915,0.106408,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2013,'2018/04/11 15:51:13:962',31,273.6474,300.199188,0,0,0,1,0,273.6474,300.199188,0,0,0.122312,0.049504,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2014,'2018/04/11 15:51:14:044',31,273.540894,300.260986,0,0,0,1,0,273.540894,300.260986,0,0,0.093346,0.157921,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2015,'2018/04/11 15:51:14:130',31,273.290894,300.052795,0,0,0,1,0,273.290894,300.052795,0,0,0.170395,0.162125,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2016,'2018/04/11 15:51:14:214',31,273.148499,300.147247,0,0,0,1,0,273.148499,300.147247,0,0,0.138978,0.106932,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2017,'2018/04/11 15:51:14:295',31,273.250214,299.767242,0,0,0,1,0,273.250214,299.767242,1,0.4,0.09411,0.147341,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2018,'2018/04/11 15:51:14:378',31,273.187469,299.941315,1,1,0,1,0,273.187469,299.941315,1,0.5,0.111944,0.126901,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2019,'2018/04/11 15:51:14:464',31,273.389648,300.00238,1,1,0,1,0,273.389648,300.00238,1,0.5,0.13133,0.086205,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2020,'2018/04/11 15:51:14:546',31,273.312775,299.748535,0,0,0,1,0,273.312775,299.748535,1,0.5,0.106451,0.122165,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2021,'2018/04/11 15:51:14:628',31,273.469208,299.705444,0,0,0,1,0,273.469208,299.705444,1,0.458258,0.157261,0.097816,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2022,'2018/04/11 15:51:14:715',31,273.249664,299.581879,0,0,0,1,0,273.249664,299.581879,0,0,0.193974,0.084766,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2023,'2018/04/11 15:51:14:795',31,273.667908,299.853577,0,0,0,1,0,273.667908,299.853577,0,0,0.174328,0.113494,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2024,'2018/04/11 15:51:14:878',31,273.682617,299.677948,0,0,0,1,0,273.682617,299.677948,0,0,0.151944,0.165732,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2025,'2018/04/11 15:51:14:961',31,273.738495,299.505981,0,0,0,1,0,273.738495,299.505981,0,0,0.058308,0.122676,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2026,'2018/04/11 15:51:15:046',31,273.700317,299.695862,0,0,0,1,0,273.700317,299.695862,0,0,0.044927,0.090999,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2027,'2018/04/11 15:51:15:128',31,273.51181,299.784912,0,0,0,1,0,273.51181,299.784912,0,0,0.085738,0.106824,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2028,'2018/04/11 16:01:55:203',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2029,'2018/04/11 16:01:55:286',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2030,'2018/04/11 16:01:55:386',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2031,'2018/04/11 16:01:55:469',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2032,'2018/04/11 16:01:55:553',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2033,'2018/04/11 16:01:55:636',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2034,'2018/04/11 16:01:55:720',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2035,'2018/04/11 16:01:55:803',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2036,'2018/04/11 16:01:55:886',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2037,'2018/04/11 16:01:55:969',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2038,'2018/04/11 16:01:56:053',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2039,'2018/04/11 16:01:56:136',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2040,'2018/04/11 16:01:56:220',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2041,'2018/04/11 16:01:56:303',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2042,'2018/04/11 16:01:56:386',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2043,'2018/04/11 16:01:56:470',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2044,'2018/04/11 16:01:56:552',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2045,'2018/04/11 16:01:56:636',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2046,'2018/04/11 16:01:56:719',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2047,'2018/04/11 16:01:56:803',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2048,'2018/04/11 16:01:56:887',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2049,'2018/04/11 16:01:56:969',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2050,'2018/04/11 16:01:57:052',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2051,'2018/04/11 16:01:57:137',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2052,'2018/04/11 16:01:57:219',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2053,'2018/04/11 16:01:57:303',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2054,'2018/04/11 16:01:57:386',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2055,'2018/04/11 16:01:57:470',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2056,'2018/04/11 16:01:57:553',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2057,'2018/04/11 16:01:57:637',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2058,'2018/04/11 16:01:57:720',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2059,'2018/04/11 16:01:57:803',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2060,'2018/04/11 16:01:57:887',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2061,'2018/04/11 16:01:57:970',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2062,'2018/04/11 16:01:58:054',33,271,21,0,0,0,0,3,599,216,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2063,'2018/04/11 16:02:49:178',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2064,'2018/04/11 16:02:49:262',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2065,'2018/04/11 16:02:49:345',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2066,'2018/04/11 16:02:49:427',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2067,'2018/04/11 16:02:49:511',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2068,'2018/04/11 16:02:49:595',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2069,'2018/04/11 16:02:49:679',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2070,'2018/04/11 16:02:49:761',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2071,'2018/04/11 16:02:49:844',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2072,'2018/04/11 16:02:49:928',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2073,'2018/04/11 16:02:50:011',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2074,'2018/04/11 16:02:50:095',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2075,'2018/04/11 16:02:50:178',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2076,'2018/04/11 16:02:50:260',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2077,'2018/04/11 16:02:50:345',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2078,'2018/04/11 16:02:50:428',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2079,'2018/04/11 16:02:50:510',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2080,'2018/04/11 16:02:50:594',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2081,'2018/04/11 16:02:50:678',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2082,'2018/04/11 16:02:50:761',34,606,151,0,0,1,0,3,578,264,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2083,'2018/04/11 16:02:50:844',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2084,'2018/04/11 16:02:50:929',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2085,'2018/04/11 16:02:51:012',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2086,'2018/04/11 16:02:51:094',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2087,'2018/04/11 16:02:51:177',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2088,'2018/04/11 16:02:51:262',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2089,'2018/04/11 16:02:51:346',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2090,'2018/04/11 16:02:51:429',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2091,'2018/04/11 16:02:51:511',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2092,'2018/04/11 16:02:51:594',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2093,'2018/04/11 16:02:51:678',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2094,'2018/04/11 16:02:51:761',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2095,'2018/04/11 16:02:51:846',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2096,'2018/04/11 16:02:51:927',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2097,'2018/04/11 16:02:52:010',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2098,'2018/04/11 16:02:52:094',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2099,'2018/04/11 16:02:52:178',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2100,'2018/04/11 16:02:52:262',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2101,'2018/04/11 16:02:52:345',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2102,'2018/04/11 16:02:52:428',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2103,'2018/04/11 16:02:52:511',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2104,'2018/04/11 16:02:52:594',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2105,'2018/04/11 16:02:52:678',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2106,'2018/04/11 16:02:52:762',34,606,151,0,0,1,0,3,581,265,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
2107,'2018/04/11 16:03:49:352',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2108,'2018/04/11 16:03:49:437',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2109,'2018/04/11 16:03:49:521',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2110,'2018/04/11 16:03:49:602',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2111,'2018/04/11 16:03:49:686',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2112,'2018/04/11 16:03:49:769',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2113,'2018/04/11 16:03:49:853',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2114,'2018/04/11 16:03:49:936',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2115,'2018/04/11 16:03:50:021',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2116,'2018/04/11 16:03:50:188',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2117,'2018/04/11 16:03:50:303',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2118,'2018/04/11 16:03:50:422',35,606,151,0,0,2,0,3,579,264,0,0,0,0,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2150,'2018/04/11 16:03:53:086',35,338,186,92.655273,92.655273,2,0,3,578,264,92.655273,32.576931,88.933739,68.705826,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2151,'2018/04/11 16:03:53:170',35,533,67,5.385165,25.059929,2,0,3,578,264,92.655273,30.938694,112.987785,72.680397,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2172,'2018/04/11 16:03:54:921',35,411,174,28.635643,15.652476,2,0,3,578,264,93.193344,31.191624,74.39415,52.653679,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2173,'2018/04/11 16:03:55:003',35,424,166,0,5.09902,2,0,3,578,264,93.193344,28.284849,61.949093,37.409088,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2195,'2018/04/11 16:03:56:838',35,317,247,44.102154,4.472136,2,0,3,578,264,93.005379,29.025539,65.082718,47.77039,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
2196,'2018/04/11 16:03:56:921',35,330,224,29.832869,4.24264,2,0,3,578,264,93.005379,27.290966,75.345604,50.839455,?,?,?,?,?,?,90,?,?,?,?,?,?,?,?,?,?,?,?,?
